latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
19.04435,73.74765,335.43,0.46,0.64,2023-02-14,903,N,VIIRS,n,2,306.82,6.67,D,0
17.57442,81.50893,335.37,0.43,0.38,2023-04-17,800,N,VIIRS,l,2,306.93,4.03,D,0
23.81107,79.76173,350.71,0.61,0.53,2023-02-25,718,N,VIIRS,n,2,311.51,15.95,D,0
15.40418,78.51581,342.3,0.33,0.55,2023-11-18,727,N,VIIRS,n,2,297.78,3.32,D,0
20.84373,80.07572,333.87,0.66,0.73,2023-06-02,658,N,VIIRS,n,2,300.43,5.85,D,0
22.37763,87.28001,315.75,0.43,0.62,2023-10-15,2034,N,VIIRS,n,2,295.22,1.87,N,2
15.28906,80.03416,334.91,0.49,0.4,2023-06-30,811,N,VIIRS,n,2,297.52,2.02,D,0
25.42668,93.53969,330.62,0.39,0.44,2023-04-14,718,N,VIIRS,n,2,299.9,3.54,D,0
23.55588,87.24037,313.22,0.52,0.5,2023-07-01,2022,N,VIIRS,n,2,286.03,2.21,N,2
18.76316,80.32528,355.04,0.38,0.36,2023-04-12,755,N,VIIRS,n,2,311.05,6.75,D,0
19.81777,79.35301,346.76,0.39,0.36,2023-05-14,754,N,VIIRS,l,2,321.5,7.96,D,0
19.83394,82.68238,334.79,0.6,0.53,2023-02-20,710,N,VIIRS,n,2,307.61,4.93,D,0
23.61132,77.37038,349.76,0.55,0.51,2023-04-24,731,N,VIIRS,n,2,314.44,15.06,D,0
17.71048,75.0916,331.82,0.39,0.36,2023-11-10,818,N,VIIRS,n,2,293.68,2.41,D,0
24.98618,75.444,336.76,0.68,0.74,2023-04-19,906,N,VIIRS,n,2,302.97,7.71,D,0
23.96541,88.56539,332.49,0.45,0.47,2023-04-02,743,N,VIIRS,n,2,299.27,3.34,D,0
15.5005,78.61448,339.77,0.39,0.36,2023-03-05,806,N,VIIRS,n,2,310.34,3.01,D,0
15.04016,75.01411,347.21,0.56,0.51,2023-04-23,747,N,VIIRS,n,2,314.42,8.06,D,0
16.00287,78.47766,350.19,0.41,0.45,2023-04-02,741,N,VIIRS,n,2,312.17,5.25,D,0
23.07864,75.93262,367.0,0.54,0.42,2023-04-05,827,N,VIIRS,h,2,315.38,14.46,D,0
22.50205,85.21217,304.3,0.48,0.65,2023-04-21,1914,N,VIIRS,n,2,291.16,1.22,N,0
30.2368,75.54667,339.5,0.52,0.5,2023-11-04,834,N,VIIRS,n,2,296.99,5.62,D,0
13.48551,75.50485,304.75,0.5,0.66,2023-02-25,1948,N,VIIRS,n,2,290.95,1.38,N,0
20.6048,82.18856,336.64,0.51,0.49,2023-05-29,813,N,VIIRS,n,2,300.77,5.0,D,0
17.48314,77.01397,346.08,0.41,0.37,2023-04-01,800,N,VIIRS,n,2,317.83,26.08,D,0
22.64143,86.0666,341.94,0.41,0.45,2023-03-03,704,N,VIIRS,n,2,308.57,3.62,D,0
8.41833,78.04685,330.94,0.45,0.39,2023-06-04,757,N,VIIRS,l,2,301.63,0.72,D,0
21.81067,81.89299,330.27,0.42,0.38,2023-12-25,734,N,VIIRS,n,2,302.04,2.54,D,0
16.74316,78.94199,330.44,0.37,0.58,2023-01-29,722,N,VIIRS,l,2,303.54,2.37,D,0
25.11969,85.47011,353.97,0.57,0.43,2023-05-09,749,N,VIIRS,n,2,318.99,15.47,D,0
23.0736,77.9699,307.71,0.44,0.63,2023-03-29,1946,N,VIIRS,n,2,287.96,0.83,N,0
24.17468,78.81395,337.14,0.44,0.46,2023-04-08,731,N,VIIRS,n,2,304.09,3.05,D,0
21.1065,72.64251,324.41,0.45,0.47,2023-04-28,2024,N,VIIRS,n,2,292.9,7.51,N,2
12.69328,77.7843,331.25,0.44,0.62,2023-03-08,849,N,VIIRS,l,2,305.69,1.83,D,0
13.27985,80.31743,311.2,0.46,0.47,2023-04-22,2039,N,VIIRS,n,2,293.72,1.85,N,0
21.63557,80.75883,330.49,0.38,0.36,2023-03-06,2017,N,VIIRS,n,2,291.81,3.43,N,0
22.06798,86.29929,305.92,0.38,0.59,2023-03-05,2036,N,VIIRS,n,2,290.25,0.81,N,0
15.95339,77.86485,340.35,0.45,0.39,2023-10-05,752,N,VIIRS,n,2,301.03,4.81,D,0
15.16976,76.66462,318.46,0.42,0.45,2023-01-23,2006,N,VIIRS,n,2,291.51,3.08,N,2
25.38721,75.79778,331.56,0.39,0.36,2023-10-31,807,N,VIIRS,l,2,305.41,1.1,D,0
13.97485,78.05476,302.51,0.34,0.56,2023-02-25,1948,N,VIIRS,n,2,292.48,0.76,N,0
22.78832,86.20576,308.22,0.47,0.47,2023-01-22,2023,N,VIIRS,n,2,292.22,1.49,N,2
22.36202,87.01912,316.95,0.4,0.37,2023-12-20,1956,N,VIIRS,n,2,289.54,1.23,N,2
23.67075,86.41972,298.62,0.57,0.52,2023-02-12,2029,N,VIIRS,n,2,287.37,1.19,N,0
23.85244,92.15728,322.28,0.52,0.5,2023-03-12,2004,N,VIIRS,n,2,294.31,3.95,N,0
15.1767,78.79911,309.89,0.51,0.66,2023-03-03,1935,N,VIIRS,n,2,292.57,1.94,N,0
22.20704,84.8701,304.47,0.43,0.38,2023-03-02,1952,N,VIIRS,n,2,292.05,0.92,N,2
22.72967,77.5341,306.36,0.47,0.64,2023-03-29,1946,N,VIIRS,n,2,277.59,1.81,N,0
17.11342,79.69744,346.52,0.41,0.61,2023-06-02,837,N,VIIRS,n,2,307.76,3.38,D,0
22.79019,86.19748,322.97,0.52,0.5,2023-12-27,1925,N,VIIRS,n,2,291.4,4.99,N,2
25.28052,90.11846,346.71,0.46,0.64,2023-03-27,756,N,VIIRS,n,2,295.77,6.49,D,0
21.20213,82.82052,350.17,0.36,0.58,2023-12-28,818,N,VIIRS,n,2,293.98,6.46,D,0
21.58252,83.26701,332.35,0.42,0.38,2023-12-19,747,N,VIIRS,n,2,297.53,3.24,D,0
27.37889,83.57961,332.92,0.39,0.44,2023-06-15,756,N,VIIRS,l,2,303.52,2.55,D,0
18.35192,79.71909,338.81,0.39,0.59,2023-02-09,716,N,VIIRS,n,2,306.68,6.0,D,0
21.83733,87.50537,337.26,0.34,0.56,2023-12-17,644,N,VIIRS,n,2,299.28,3.19,D,0
17.75863,82.25276,320.46,0.33,0.55,2023-03-03,1934,N,VIIRS,n,2,290.0,1.13,N,0
22.59936,79.80829,336.89,0.5,0.41,2023-11-07,735,N,VIIRS,n,2,303.38,3.09,D,0
19.91765,84.62585,327.43,0.39,0.36,2023-01-07,2005,N,VIIRS,n,2,283.9,2.76,N,0
23.60123,82.78189,306.88,0.45,0.47,2023-04-14,1946,N,VIIRS,n,2,295.14,2.84,N,0
25.40358,76.98982,332.91,0.53,0.42,2023-10-27,742,N,VIIRS,l,2,306.63,3.0,D,0
22.31376,82.52371,302.91,0.56,0.51,2023-01-19,1939,N,VIIRS,n,2,289.13,1.02,N,2
15.7562,78.83939,308.2,0.32,0.55,2023-02-25,1947,N,VIIRS,n,2,294.9,0.89,N,0
25.91032,91.68262,346.31,0.43,0.38,2023-04-10,653,N,VIIRS,n,2,305.63,7.86,D,0
21.57443,83.47062,348.34,0.64,0.72,2023-03-09,832,N,VIIRS,n,2,297.1,9.78,D,0
23.61116,87.27747,333.91,0.33,0.55,2023-05-07,646,N,VIIRS,l,2,307.87,2.74,D,0
18.79929,83.14385,346.75,0.46,0.39,2023-04-08,729,N,VIIRS,l,2,307.42,39.79,D,0
21.5155,85.42687,333.55,0.53,0.5,2023-04-17,801,N,VIIRS,l,2,305.22,7.7,D,0
18.38093,74.75897,341.8,0.33,0.55,2023-03-08,851,N,VIIRS,n,2,305.26,2.41,D,0
17.70182,73.36567,334.92,0.49,0.41,2023-04-22,807,N,VIIRS,l,2,309.2,4.6,D,0
22.98896,75.54704,330.2,0.33,0.55,2023-04-20,846,N,VIIRS,l,2,302.34,1.45,D,0
19.6501,80.79619,338.51,0.42,0.38,2023-04-18,742,N,VIIRS,l,2,307.3,6.34,D,0
21.18577,79.49237,340.13,0.56,0.69,2023-04-04,705,N,VIIRS,n,2,300.13,6.07,D,0
8.3193,93.11526,336.83,0.52,0.42,2023-03-23,726,N,VIIRS,n,2,303.69,6.35,D,0
25.35691,87.27666,338.04,0.39,0.36,2023-04-03,725,N,VIIRS,n,2,306.88,6.01,D,0
20.31259,80.2477,308.42,0.47,0.39,2023-03-12,2005,N,VIIRS,n,2,295.29,1.35,N,0
24.32261,77.94505,339.73,0.49,0.4,2023-11-05,813,N,VIIRS,n,2,307.42,6.1,D,0
32.25596,75.52264,325.43,0.39,0.36,2023-12-29,803,N,VIIRS,n,2,293.27,1.93,D,0
18.75785,73.62701,335.06,0.47,0.48,2023-04-28,755,N,VIIRS,n,2,303.67,8.28,D,0
21.67015,70.84387,350.19,0.49,0.49,2023-04-17,802,N,VIIRS,l,2,322.88,17.11,D,0
22.52562,84.9762,344.41,0.39,0.36,2023-03-07,730,N,VIIRS,n,2,307.21,3.35,D,0
17.80393,80.04185,338.48,0.44,0.62,2023-06-02,838,N,VIIRS,n,2,304.71,3.56,D,0
28.03216,81.35081,336.36,0.38,0.36,2023-05-20,744,N,VIIRS,l,2,309.45,2.15,D,0
18.61769,80.40203,341.32,0.54,0.42,2023-02-24,735,N,VIIRS,n,2,309.95,6.03,D,0
17.96352,82.84864,336.86,0.39,0.36,2023-03-06,747,N,VIIRS,n,2,306.32,3.87,D,0
29.79304,78.89223,327.43,0.52,0.5,2023-02-25,719,N,VIIRS,n,2,296.11,4.66,D,0
9.11342,76.88789,331.77,0.42,0.45,2023-04-12,752,N,VIIRS,n,2,300.06,2.57,D,0
18.40115,78.29757,332.19,0.48,0.48,2023-05-15,735,N,VIIRS,l,2,307.1,7.54,D,0
18.72079,79.53447,317.24,0.42,0.45,2023-01-21,2043,N,VIIRS,n,2,294.03,1.73,N,2
22.49553,86.43458,308.27,0.39,0.36,2023-03-02,1951,N,VIIRS,n,2,290.34,1.92,N,0
21.83832,85.14319,307.28,0.39,0.36,2023-04-13,2005,N,VIIRS,n,2,295.46,1.63,N,0
22.77282,86.34267,352.45,0.5,0.66,2023-02-06,814,N,VIIRS,n,2,302.18,6.55,D,0
29.88601,75.5564,338.45,0.44,0.38,2023-11-05,815,N,VIIRS,n,2,302.86,5.16,D,0
20.96936,85.01308,309.05,0.38,0.58,2023-01-20,1920,N,VIIRS,n,2,290.03,0.84,N,0
22.04374,85.50305,349.36,0.54,0.51,2023-02-28,801,N,VIIRS,n,2,312.24,28.79,D,0
21.74923,82.85174,336.98,0.44,0.38,2023-01-02,729,N,VIIRS,n,2,300.14,3.15,D,0
22.17538,84.43825,340.35,0.52,0.41,2023-04-14,718,N,VIIRS,n,2,310.53,2.79,D,0
13.65699,76.54979,338.48,0.4,0.37,2023-02-17,805,N,VIIRS,n,2,311.96,11.25,D,0
30.24285,75.25014,332.2,0.54,0.42,2023-11-12,744,N,VIIRS,n,2,299.31,3.42,D,0
24.30072,77.46419,305.32,0.38,0.59,2023-04-20,2114,N,VIIRS,n,2,289.37,0.53,N,0
19.22616,80.68359,335.02,0.43,0.38,2023-04-18,742,N,VIIRS,l,2,307.39,3.74,D,0
20.11495,79.04271,339.59,0.4,0.6,2023-04-14,717,N,VIIRS,n,2,300.55,3.07,D,0
10.30974,77.50283,303.11,0.54,0.51,2023-02-27,2052,N,VIIRS,n,2,284.57,1.58,N,0
29.73838,75.12479,343.12,0.56,0.52,2023-04-24,733,N,VIIRS,n,2,312.0,4.56,D,0
19.60692,82.72495,342.82,0.54,0.51,2023-01-21,813,N,VIIRS,n,2,304.26,5.54,D,0
23.95655,91.47619,334.25,0.4,0.37,2023-03-24,711,N,VIIRS,n,2,300.0,3.31,D,0
18.47486,73.44527,337.15,0.39,0.36,2023-04-05,826,N,VIIRS,l,2,307.78,1.12,D,0
21.69328,87.34122,336.01,0.45,0.39,2023-12-25,734,N,VIIRS,n,2,301.37,5.18,D,0
27.78517,77.28575,336.12,0.39,0.44,2023-10-09,820,N,VIIRS,n,2,303.44,1.65,D,0
18.09066,77.64113,335.38,0.34,0.56,2023-02-19,729,N,VIIRS,n,2,308.9,1.38,D,0
25.0435,93.97163,311.79,0.43,0.38,2023-05-11,1938,N,VIIRS,n,2,290.66,1.62,N,0
18.41868,78.22608,334.7,0.48,0.48,2023-02-08,735,N,VIIRS,n,2,308.53,4.01,D,0
29.58787,75.4165,337.42,0.39,0.36,2023-10-10,802,N,VIIRS,n,2,301.0,3.0,D,0
23.40981,87.53762,344.56,0.43,0.38,2023-03-08,711,N,VIIRS,n,2,305.34,12.5,D,0
25.47869,90.89474,333.69,0.42,0.45,2023-04-08,731,N,VIIRS,n,2,304.99,3.99,D,0
18.66488,83.73557,307.08,0.41,0.37,2023-03-01,2011,N,VIIRS,n,2,295.74,2.11,N,0
24.60493,94.1547,325.28,0.41,0.37,2023-02-16,646,N,VIIRS,l,2,298.33,2.26,D,0
23.78796,86.37266,304.27,0.41,0.37,2023-02-24,2004,N,VIIRS,n,2,290.38,1.43,N,2
22.57653,79.80191,342.63,0.48,0.4,2023-05-08,808,N,VIIRS,n,2,306.42,8.91,D,0
21.75269,85.17657,340.05,0.41,0.45,2023-04-12,755,N,VIIRS,n,2,308.43,5.3,D,0
23.08733,72.24837,336.71,0.41,0.45,2023-04-04,846,N,VIIRS,l,2,307.59,4.99,D,0
20.17599,80.89719,312.49,0.39,0.36,2023-04-18,2012,N,VIIRS,n,2,297.7,2.47,N,0
22.10368,86.19363,302.56,0.52,0.5,2023-02-26,1926,N,VIIRS,n,2,290.96,0.8,N,0
14.36882,77.15246,344.38,0.41,0.45,2023-02-21,830,N,VIIRS,n,2,317.22,5.36,D,0
31.15855,74.9475,367.0,0.37,0.58,2023-02-15,848,N,VIIRS,h,2,292.07,3.6,D,0
21.6699,81.65524,340.13,0.39,0.36,2023-05-25,748,N,VIIRS,l,2,312.58,4.42,D,0
25.79732,94.01868,298.39,0.5,0.49,2023-03-07,1957,N,VIIRS,n,2,286.17,1.09,N,0
30.49459,74.02573,338.95,0.62,0.54,2023-11-18,731,N,VIIRS,n,2,297.74,6.1,D,0
22.45948,76.57578,356.76,0.48,0.64,2023-02-20,851,N,VIIRS,n,2,311.33,16.78,D,0
21.95854,86.17758,335.35,0.38,0.58,2023-03-05,807,N,VIIRS,l,2,305.53,5.44,D,0
18.67575,83.75018,337.35,0.61,0.53,2023-04-11,813,N,VIIRS,n,2,297.46,6.6,D,0
24.87438,79.33128,338.66,0.48,0.48,2023-05-18,821,N,VIIRS,l,2,310.06,9.71,D,0
21.47738,75.29095,344.22,0.39,0.59,2023-03-24,852,N,VIIRS,n,2,309.16,5.3,D,0
22.44086,86.95699,336.04,0.54,0.68,2023-02-22,813,N,VIIRS,n,2,301.56,5.59,D,0
23.10503,70.18698,308.64,0.34,0.56,2023-11-22,2022,N,VIIRS,n,2,293.69,1.06,N,2
24.49446,94.11922,326.48,0.47,0.4,2023-03-31,640,N,VIIRS,n,2,295.66,3.1,D,0
23.52316,79.95032,334.92,0.51,0.66,2023-11-25,838,N,VIIRS,n,2,301.09,4.0,D,0
21.66222,83.39103,339.48,0.43,0.38,2023-05-25,2017,N,VIIRS,n,2,297.0,10.07,N,0
19.95909,83.57607,340.17,0.42,0.45,2023-04-14,717,N,VIIRS,n,2,305.23,3.95,D,0
27.36122,84.32226,312.68,0.47,0.39,2023-04-12,2022,N,VIIRS,n,2,296.56,2.39,N,0
25.24518,87.19621,339.63,0.39,0.44,2023-05-20,743,N,VIIRS,l,2,312.46,9.63,D,0
19.44161,83.86911,347.58,0.41,0.6,2023-04-15,658,N,VIIRS,n,2,299.85,4.02,D,0
20.96141,85.1752,321.99,0.41,0.37,2023-03-18,1952,N,VIIRS,n,2,289.67,2.82,N,2
17.66571,80.33712,344.78,0.38,0.36,2023-04-12,754,N,VIIRS,n,2,310.06,3.73,D,0
23.80268,86.32674,310.78,0.55,0.43,2023-02-18,2016,N,VIIRS,n,2,294.46,3.11,N,2
20.77762,72.95867,328.69,0.44,0.38,2023-01-16,2036,N,VIIRS,n,2,287.37,2.63,N,0
23.0003,75.41344,301.38,0.5,0.41,2023-04-12,2024,N,VIIRS,n,2,291.18,0.91,N,0
22.1737,86.68414,330.11,0.39,0.36,2023-12-20,728,N,VIIRS,n,2,297.94,2.46,D,0
25.10833,86.43967,338.26,0.45,0.39,2023-04-09,712,N,VIIRS,n,2,307.03,2.87,D,0
21.32533,81.57985,298.75,0.32,0.54,2023-12-12,2047,N,VIIRS,n,2,284.75,0.47,N,0
29.911,74.9413,327.88,0.32,0.55,2023-01-12,2009,N,VIIRS,n,2,283.4,10.96,N,0
30.67816,76.52855,330.65,0.46,0.64,2023-10-29,847,N,VIIRS,n,2,297.65,2.57,D,0
23.56098,84.85924,335.27,0.39,0.36,2023-05-15,736,N,VIIRS,l,2,308.77,2.98,D,0
15.12415,76.7104,344.78,0.39,0.44,2023-02-21,831,N,VIIRS,n,2,316.34,5.68,D,0
18.34914,82.26529,345.31,0.41,0.37,2023-03-11,754,N,VIIRS,n,2,310.7,9.24,D,0
20.47359,83.91159,310.56,0.44,0.39,2023-04-19,1953,N,VIIRS,n,2,296.32,2.42,N,0
14.26769,78.70152,343.6,0.49,0.41,2023-02-11,818,N,VIIRS,n,2,307.59,6.87,D,0
24.97602,82.45044,336.49,0.59,0.53,2023-06-14,814,N,VIIRS,n,2,297.77,4.11,D,0
15.2804,78.76724,303.24,0.39,0.36,2023-03-06,2019,N,VIIRS,n,2,291.21,1.06,N,0
13.81169,76.91173,339.37,0.44,0.46,2023-02-18,746,N,VIIRS,n,2,310.54,3.39,D,0
18.87406,79.28654,334.74,0.39,0.36,2023-12-24,753,N,VIIRS,n,2,299.11,3.32,D,0
21.1143,80.90556,344.44,0.38,0.36,2023-12-19,747,N,VIIRS,n,2,297.7,2.96,D,0
23.56009,87.23923,332.01,0.57,0.43,2023-11-28,741,N,VIIRS,n,2,298.36,3.05,D,2
23.39228,80.075,334.76,0.39,0.36,2023-11-06,754,N,VIIRS,n,2,305.06,3.22,D,0
30.04082,80.22944,340.74,0.4,0.37,2023-02-24,738,N,VIIRS,n,2,296.38,12.61,D,0
23.2347,82.34143,335.17,0.36,0.57,2023-04-16,821,N,VIIRS,l,2,305.64,2.38,D,0
21.47928,81.58698,333.43,0.48,0.65,2023-05-28,832,N,VIIRS,n,2,301.72,3.98,D,0
12.00873,79.29692,337.53,0.51,0.41,2023-03-06,746,N,VIIRS,n,2,310.32,1.86,D,0
31.7591,74.8996,340.26,0.39,0.36,2023-05-08,810,N,VIIRS,l,2,310.91,2.97,D,0
26.61336,84.41601,335.71,0.4,0.37,2023-02-24,737,N,VIIRS,n,2,297.67,3.79,D,0
29.15043,76.48557,335.86,0.39,0.36,2023-11-22,756,N,VIIRS,n,2,300.3,3.77,D,0
15.82624,75.77215,333.08,0.49,0.65,2023-11-18,727,N,VIIRS,n,2,295.83,4.03,D,0
23.79353,86.35345,298.6,0.43,0.46,2023-06-07,1932,N,VIIRS,n,2,261.32,0.44,N,2
19.35812,80.82161,334.21,0.5,0.41,2023-05-15,735,N,VIIRS,l,2,306.41,4.25,D,0
30.46641,75.22821,337.22,0.43,0.38,2023-11-21,815,N,VIIRS,n,2,303.69,11.62,D,0
30.04334,74.78793,336.57,0.46,0.47,2023-11-20,834,N,VIIRS,n,2,296.95,2.25,D,0
23.65137,91.75394,343.55,0.54,0.51,2023-04-11,634,N,VIIRS,n,2,302.0,31.99,D,0
10.42336,77.15857,348.06,0.6,0.71,2023-03-02,901,N,VIIRS,n,2,302.4,8.25,D,0
22.43807,83.05544,334.89,0.43,0.38,2023-03-07,730,N,VIIRS,n,2,304.37,1.89,D,0
26.20817,93.48998,304.54,0.47,0.4,2023-04-14,1945,N,VIIRS,n,2,291.49,1.1,N,0
28.10044,93.32654,346.85,0.4,0.6,2023-01-07,737,N,VIIRS,n,2,290.99,5.25,D,0
27.98334,77.90144,336.2,0.65,0.73,2023-04-25,854,N,VIIRS,n,2,299.38,4.34,D,0
21.77187,86.2034,302.41,0.51,0.49,2023-04-15,1927,N,VIIRS,n,2,280.36,1.81,N,0
22.82334,81.8796,330.54,0.43,0.38,2023-02-07,755,N,VIIRS,n,2,305.05,1.92,D,0
23.79951,87.05043,319.41,0.39,0.36,2023-09-10,1951,N,VIIRS,n,2,291.96,3.52,N,2
9.62799,77.89397,345.98,0.37,0.58,2023-02-24,733,N,VIIRS,n,2,302.25,2.34,D,0
21.2369,80.27657,337.42,0.5,0.41,2023-05-31,736,N,VIIRS,n,2,309.1,3.48,D,0
23.06225,77.67912,337.18,0.44,0.39,2023-11-17,748,N,VIIRS,n,2,303.09,3.46,D,0
19.82192,79.51957,343.35,0.39,0.36,2023-03-11,754,N,VIIRS,n,2,309.95,3.37,D,0
25.54119,93.09233,345.92,0.57,0.52,2023-04-08,731,N,VIIRS,n,2,303.36,12.53,D,0
25.23032,92.94939,331.61,0.54,0.42,2023-03-13,718,N,VIIRS,n,2,298.02,7.57,D,0
22.03345,83.35904,301.41,0.63,0.72,2023-03-20,1914,N,VIIRS,n,2,287.8,2.11,N,2
24.07118,93.60745,334.6,0.57,0.43,2023-04-14,718,N,VIIRS,n,2,301.03,6.17,D,0
30.0314,75.619,338.76,0.62,0.71,2023-11-08,859,N,VIIRS,n,2,292.41,7.83,D,0
24.30657,93.62891,330.91,0.51,0.49,2023-03-05,627,N,VIIRS,n,2,298.18,4.52,D,0
20.76784,86.62074,343.01,0.39,0.36,2023-02-14,723,N,VIIRS,n,2,309.0,3.34,D,0
14.23631,78.20992,342.15,0.56,0.43,2023-03-04,824,N,VIIRS,n,2,307.22,8.92,D,0
22.04075,75.93586,336.36,0.43,0.46,2023-03-25,833,N,VIIRS,l,2,311.05,2.48,D,0
24.4096,92.70191,330.38,0.46,0.47,2023-04-11,634,N,VIIRS,n,2,299.85,11.01,D,0
21.75344,80.49661,339.9,0.51,0.41,2023-04-22,808,N,VIIRS,n,2,303.49,2.66,D,0
20.97197,86.00094,298.73,0.39,0.44,2023-12-19,2016,N,VIIRS,n,2,288.25,0.93,N,2
20.60189,83.35177,342.77,0.38,0.43,2023-02-28,800,N,VIIRS,n,2,309.46,3.2,D,0
18.51959,79.90222,332.95,0.44,0.62,2023-04-15,838,N,VIIRS,n,2,300.83,3.44,D,0
11.1251,78.93377,333.11,0.61,0.53,2023-03-14,836,N,VIIRS,l,2,304.86,6.11,D,0
31.51087,75.27442,343.15,0.44,0.38,2023-05-13,817,N,VIIRS,l,2,316.36,8.26,D,0
21.30833,81.5918,303.0,0.4,0.6,2023-03-03,1933,N,VIIRS,n,2,290.83,0.9,N,2
18.98311,80.08076,331.71,0.54,0.42,2023-03-10,813,N,VIIRS,l,2,305.27,3.88,D,0
19.30918,80.80794,330.39,0.51,0.66,2023-05-17,838,N,VIIRS,l,2,303.32,4.27,D,0
22.83042,78.43307,342.18,0.63,0.72,2023-04-09,852,N,VIIRS,n,2,295.96,9.32,D,0
27.34461,82.87357,335.23,0.52,0.5,2023-04-20,707,N,VIIRS,l,2,307.78,4.04,D,0
21.98509,83.23335,306.87,0.39,0.6,2023-12-28,2047,N,VIIRS,n,2,289.24,1.42,N,2
23.6225,77.99663,345.25,0.39,0.36,2023-04-12,756,N,VIIRS,n,2,318.61,6.09,D,0
21.07241,75.68201,344.73,0.39,0.36,2023-04-11,814,N,VIIRS,l,2,319.41,15.04,D,0
29.05614,77.41637,333.23,0.32,0.55,2023-11-24,718,N,VIIRS,n,2,293.67,3.86,D,0
29.93182,80.35831,330.25,0.53,0.42,2023-03-02,725,N,VIIRS,n,2,294.86,22.7,D,0
19.07817,78.87518,344.74,0.38,0.36,2023-06-04,800,N,VIIRS,l,2,314.86,6.1,D,0
16.54058,74.2123,335.6,0.41,0.37,2023-02-06,812,N,VIIRS,l,2,308.13,11.05,D,0
18.6165,77.79098,335.36,0.53,0.67,2023-11-19,849,N,VIIRS,n,2,295.19,6.66,D,0
22.78925,75.1814,367.0,0.61,0.71,2023-03-29,718,N,VIIRS,h,2,314.31,21.96,D,0
14.92806,77.48461,337.12,0.39,0.44,2023-06-10,746,N,VIIRS,n,2,300.49,3.24,D,0
16.21302,78.75501,343.02,0.52,0.42,2023-03-31,819,N,VIIRS,n,2,304.95,3.55,D,0
18.52725,77.9156,344.47,0.42,0.61,2023-10-29,843,N,VIIRS,n,2,302.84,4.17,D,0
24.0166,80.58817,330.73,0.4,0.44,2023-05-10,1958,N,VIIRS,n,2,293.28,1.88,N,0
23.75298,92.29604,346.65,0.48,0.4,2023-04-14,718,N,VIIRS,n,2,306.97,5.05,D,0
10.87786,76.59995,355.15,0.54,0.51,2023-03-03,842,N,VIIRS,n,2,325.98,42.58,D,0
19.26114,84.13625,332.79,0.43,0.38,2023-03-06,748,N,VIIRS,l,2,305.09,4.29,D,0
12.80219,79.78992,335.58,0.38,0.36,2023-02-12,758,N,VIIRS,n,2,310.07,3.18,D,0
25.96305,78.8648,331.92,0.47,0.4,2023-10-31,807,N,VIIRS,n,2,304.69,2.32,D,0
24.18182,83.10883,335.42,0.4,0.6,2023-05-18,821,N,VIIRS,n,2,304.19,1.81,D,0
22.29597,84.01723,348.65,0.35,0.57,2023-04-11,814,N,VIIRS,n,2,307.7,3.79,D,0
22.35592,82.92312,334.96,0.51,0.41,2023-04-03,724,N,VIIRS,l,2,309.39,2.82,D,0
9.46531,77.29783,343.41,0.4,0.6,2023-01-07,732,N,VIIRS,n,2,291.07,6.26,D,0
23.57177,83.27578,332.3,0.41,0.45,2023-04-17,802,N,VIIRS,l,2,306.2,3.64,D,0
18.16764,76.28982,341.87,0.43,0.38,2023-12-13,759,N,VIIRS,n,2,306.28,5.86,D,0
19.08817,80.95613,330.31,0.32,0.54,2023-05-16,716,N,VIIRS,l,2,302.69,2.0,D,0
25.49072,94.65572,296.16,0.42,0.61,2023-04-12,1842,N,VIIRS,n,2,284.01,0.54,N,0
23.58354,80.25671,340.4,0.53,0.5,2023-04-16,821,N,VIIRS,n,2,309.92,7.67,D,0
23.78801,86.36986,308.79,0.38,0.36,2023-01-18,1957,N,VIIRS,n,2,286.77,0.96,N,2
18.07581,80.01858,337.12,0.39,0.37,2023-02-28,800,N,VIIRS,l,2,309.73,6.39,D,0
26.64109,79.47618,295.57,0.49,0.41,2023-01-12,2009,N,VIIRS,n,2,284.09,0.51,N,2
21.61007,87.05331,341.04,0.38,0.36,2023-12-31,722,N,VIIRS,n,2,301.79,6.02,D,0
21.49704,84.06335,337.22,0.46,0.47,2023-06-12,710,N,VIIRS,n,2,304.09,5.81,D,0
23.76415,86.3927,316.55,0.46,0.39,2023-05-04,2010,N,VIIRS,n,2,292.77,2.18,N,2
22.2719,92.76031,341.48,0.5,0.49,2023-02-22,633,N,VIIRS,n,2,307.89,52.37,D,0
23.67514,86.08965,297.91,0.45,0.39,2023-12-10,1944,N,VIIRS,n,2,285.29,2.02,N,2
13.0917,79.33201,338.23,0.44,0.62,2023-03-03,842,N,VIIRS,n,2,305.42,8.05,D,0
26.02844,79.40673,340.21,0.45,0.63,2023-05-06,706,N,VIIRS,n,2,305.26,3.01,D,0
31.56151,75.59551,341.12,0.54,0.51,2023-11-04,834,N,VIIRS,n,2,301.05,5.62,D,0
19.63963,75.02287,344.69,0.4,0.37,2023-01-10,819,N,VIIRS,n,2,310.89,4.51,D,0
23.54648,83.37313,308.46,0.39,0.36,2023-05-15,2004,N,VIIRS,n,2,296.96,1.37,N,0
16.70016,78.32886,337.89,0.51,0.5,2023-05-31,734,N,VIIRS,n,2,302.46,6.53,D,0
14.09645,75.50658,338.83,0.42,0.37,2023-03-04,824,N,VIIRS,n,2,312.16,2.9,D,0
